Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,697,50.133,775.706,-1726,-57.533,12829.913
Moderate_Risk:Fibonacci,698,62.8,1052.648,-57,-1.9,28108.507
Moderate_Risk:Fibonacci,699,52.967,822.93,-1762,-58.733,13346.823
Moderate_Risk:Fibonacci,700,44.267,1065.237,-19,-0.633,62048.792
Moderate_Risk:Fibonacci,701,45.833,815.661,-2300,-76.667,5458.368
Moderate_Risk:Fibonacci,702,53.233,870.461,-981,-32.7,28591.734
Moderate_Risk:Fibonacci,703,54.0,1082.621,-1228,-40.933,19310.892
Moderate_Risk:Fibonacci,704,54.333,875.885,-2117,-70.567,9398.323
Moderate_Risk:Fibonacci,705,47.367,734.585,-1273,-42.433,63391.702
Moderate_Risk:Fibonacci,706,51.567,1073.564,494,16.467,68403.223
Moderate_Risk:Fibonacci,707,44.133,733.292,-985,-32.833,40177.868
Moderate_Risk:Fibonacci,708,41.567,879.84,-1159,-38.633,26512.309
Moderate_Risk:Fibonacci,709,48.633,1265.551,-1062,-35.4,29110.455
Moderate_Risk:Fibonacci,710,50.667,985.609,-759,-25.3,32417.666
Moderate_Risk:Fibonacci,711,52.467,780.947,-1570,-52.333,12212.437
Moderate_Risk:Fibonacci,712,49.533,948.602,-286,-9.533,45066.326
Moderate_Risk:Fibonacci,713,40.9,1084.369,-301,-10.033,83194.447
Moderate_Risk:Fibonacci,714,53.3,885.321,-1491,-49.7,25048.355
Moderate_Risk:Fibonacci,715,56.667,1279.678,1742,58.067,174688.892
Moderate_Risk:Fibonacci,716,62.667,973.195,64,2.133,33453.844
Moderate_Risk:Fibonacci,717,49.3,923.459,-1738,-57.933,12377.306
Moderate_Risk:Fibonacci,718,51.633,928.24,-1827,-60.9,16952.438
Moderate_Risk:Fibonacci,719,55.033,782.861,1331,44.367,173771.689
Moderate_Risk:Fibonacci,720,55.3,1111.045,316,10.533,65247.361
Moderate_Risk:Fibonacci,721,45.633,844.378,-1765,-58.833,25772.971
Moderate_Risk:Fibonacci,722,50.933,882.547,-1610,-53.667,16320.023
Moderate_Risk:Fibonacci,723,44.667,1062.092,-970,-32.333,24070.299
Moderate_Risk:Fibonacci,724,48.667,795.609,-2082,-69.4,8993.628
Moderate_Risk:Fibonacci,725,60.267,1133.03,427,14.233,29828.53
Moderate_Risk:Fibonacci,726,50.367,873.275,-968,-32.267,22094.616
Moderate_Risk:Fibonacci,727,47.833,774.626,-1607,-53.567,24578.254
Moderate_Risk:Fibonacci,728,53.833,1034.075,-374,-12.467,33296.533
Moderate_Risk:Fibonacci,729,53.7,1055.734,223,7.433,56386.737
Moderate_Risk:Fibonacci,730,49.667,895.264,-1589,-52.967,11733.964
Moderate_Risk:Fibonacci,731,48.4,872.317,-1899,-63.3,9887.597
Moderate_Risk:Fibonacci,732,43.8,1088.786,-1549,-51.633,17047.826
Moderate_Risk:Fibonacci,733,55.767,1095.702,-803,-26.767,20164.392
Moderate_Risk:Fibonacci,734,42.1,753.817,-2038,-67.933,15527.789
Moderate_Risk:Fibonacci,735,40.7,812.7,-999,-33.3,40668.907
Moderate_Risk:Fibonacci,736,47.167,999.109,-1497,-49.9,18219.059
Moderate_Risk:Fibonacci,737,47.3,831.597,-2257,-75.233,9179.426
Moderate_Risk:Fibonacci,738,49.833,1139.454,-1219,-40.633,16771.62
Moderate_Risk:Fibonacci,739,46.733,941.926,-1507,-50.233,33109.426
Moderate_Risk:Fibonacci,740,46.2,758.372,-1946,-64.867,10085.775
Moderate_Risk:Fibonacci,741,49.467,984.326,-1375,-45.833,19914.42
Moderate_Risk:Fibonacci,742,44.0,717.31,-1989,-66.3,10710.7
Moderate_Risk:Fibonacci,743,47.867,1117.085,-600,-20.0,30522.966
Moderate_Risk:Fibonacci,744,53.9,1187.334,730,24.333,64262.713
Moderate_Risk:Fibonacci,745,54.4,942.593,110,3.667,66228.161
Moderate_Risk:Fibonacci,746,35.433,600.599,-2498,-83.267,4134.961
Moderate_Risk:Fibonacci,747,43.367,889.62,-1127,-37.567,29284.047
Moderate_Risk:Fibonacci,748,48.5,1060.328,-821,-27.367,33758.378
Moderate_Risk:Fibonacci,749,48.033,1158.378,11,0.367,47319.826
Moderate_Risk:Fibonacci,750,46.767,1122.599,1186,39.533,134541.637
Moderate_Risk:Fibonacci,751,55.1,996.783,3088,102.933,278610.961
Moderate_Risk:Fibonacci,752,46.133,914.464,-1384,-46.133,17553.085
Moderate_Risk:Fibonacci,753,63.467,1381.982,2963,98.767,92428.116
Moderate_Risk:Fibonacci,754,46.267,1233.306,-508,-16.933,33322.547
Moderate_Risk:Fibonacci,755,46.333,817.678,2374,79.133,668337.499
Moderate_Risk:Fibonacci,756,49.633,1214.516,-837,-27.9,19277.059
Moderate_Risk:Fibonacci,757,53.467,877.637,-209,-6.967,74724.861
Moderate_Risk:Fibonacci,758,51.067,908.064,-954,-31.8,27719.2
Moderate_Risk:Fibonacci,759,48.567,835.22,-320,-10.667,63701.54
Moderate_Risk:Fibonacci,760,49.3,1049.459,-1887,-62.9,9786.369
Moderate_Risk:Fibonacci,761,48.967,1054.792,-741,-24.7,34608.838
Moderate_Risk:Fibonacci,762,56.367,1212.999,-678,-22.6,30251.766
Moderate_Risk:Fibonacci,763,46.567,811.289,-1583,-52.767,17405.357
Moderate_Risk:Fibonacci,764,46.8,881.545,-1519,-50.633,17817.068
Moderate_Risk:Fibonacci,765,56.433,1012.254,506,16.867,48658.395
Moderate_Risk:Fibonacci,766,53.467,805.568,-863,-28.767,35149.082
Moderate_Risk:Fibonacci,767,49.067,1279.306,-126,-4.2,44500.166
Moderate_Risk:Fibonacci,768,46.933,939.651,-664,-22.133,37930.947
Moderate_Risk:Fibonacci,769,55.067,954.202,-431,-14.367,58242.033
Moderate_Risk:Fibonacci,770,49.567,765.909,-1489,-49.633,17538.585
Moderate_Risk:Fibonacci,771,51.9,1016.438,45,1.5,42331.224
Moderate_Risk:Fibonacci,772,57.367,830.93,-1532,-51.067,14586.34
Moderate_Risk:Fibonacci,773,55.733,895.168,-467,-15.567,34339.289
Moderate_Risk:Fibonacci,774,65.067,1067.444,358,11.933,31285.513
Moderate_Risk:Fibonacci,775,54.433,1062.461,990,33.0,106433.31
Moderate_Risk:Fibonacci,776,50.633,1231.482,244,8.133,42506.878
Moderate_Risk:Fibonacci,777,46.6,852.317,-1036,-34.533,75457.016
Moderate_Risk:Fibonacci,778,48.0,938.759,-1845,-61.5,18092.19
Moderate_Risk:Fibonacci,779,49.4,900.8,-1445,-48.167,27842.833
Moderate_Risk:Fibonacci,780,48.2,803.683,-1663,-55.433,20564.254
Moderate_Risk:Fibonacci,781,46.467,838.257,-2191,-73.033,6772.171
Moderate_Risk:Fibonacci,782,52.6,1120.386,183,6.1,53904.024
Moderate_Risk:Fibonacci,783,42.3,740.562,-2502,-83.4,4090.455
Moderate_Risk:Fibonacci,784,61.9,925.197,1943,64.767,113184.392
Moderate_Risk:Fibonacci,785,56.267,1352.34,1152,38.4,74183.421
Moderate_Risk:Fibonacci,786,50.967,977.206,-725,-24.167,32693.04
Moderate_Risk:Fibonacci,787,54.433,940.185,-960,-32.0,27728.0
