Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,927,98.2,51.338,-333.0,-11.1,872.076
Moderate_Risk:Fibonacci,928,94.133,357.499,-352.0,-11.733,1389.737
Moderate_Risk:Fibonacci,929,100.0,0.0,13.5,0.45,289.178
Moderate_Risk:Fibonacci,930,94.3,471.941,-170.5,-5.683,1280.784
Moderate_Risk:Fibonacci,931,92.2,528.717,-528.0,-17.6,1288.059
Moderate_Risk:Fibonacci,932,93.667,332.23,-792.5,-26.417,1466.273
Moderate_Risk:Fibonacci,933,98.933,34.133,-101.0,-3.367,692.93
Moderate_Risk:Fibonacci,934,97.433,82.737,-427.75,-14.258,1479.347
Moderate_Risk:Fibonacci,935,96.433,198.254,-97.0,-3.233,1229.547
Moderate_Risk:Fibonacci,936,93.833,376.144,-556.0,-18.533,1328.602
Moderate_Risk:Fibonacci,937,94.933,212.961,-419.75,-13.992,1440.071
Moderate_Risk:Fibonacci,938,98.567,58.737,-243.5,-8.117,869.27
Moderate_Risk:Fibonacci,939,89.767,537.978,-733.25,-24.442,2268.076
Moderate_Risk:Fibonacci,940,92.867,422.878,-810.8125,-27.027,1872.823
Moderate_Risk:Fibonacci,941,95.733,251.03,-370.75,-12.358,1264.154
Moderate_Risk:Fibonacci,942,98.2,97.2,-355.5,-11.85,787.536
Moderate_Risk:Fibonacci,943,94.933,212.34,-523.75,-17.458,1716.095
Moderate_Risk:Fibonacci,944,89.933,483.995,-676.0,-22.533,1966.154
Moderate_Risk:Fibonacci,945,98.5,49.155,-336.25,-11.208,1169.302
Moderate_Risk:Fibonacci,946,99.4,10.8,-173.0,-5.767,650.702
Moderate_Risk:Fibonacci,947,95.5,294.672,-379.0,-12.633,1047.033
Moderate_Risk:Fibonacci,948,91.567,403.978,-766.5,-25.55,1748.334
Moderate_Risk:Fibonacci,949,97.5,92.603,-216.5,-7.217,958.822
Moderate_Risk:Fibonacci,950,94.3,311.734,-544.53125,-18.151,1695.982
Moderate_Risk:Fibonacci,951,99.533,3.223,-363.75,-12.125,1080.477
Moderate_Risk:Fibonacci,952,95.3,322.01,-171.0,-5.7,873.803
Moderate_Risk:Fibonacci,953,95.1,253.61,-539.75,-17.992,1143.937
Moderate_Risk:Fibonacci,954,100.0,0.0,-102.0,-3.4,519.593
Moderate_Risk:Fibonacci,955,95.667,256.575,-410.75,-13.692,1172.688
Moderate_Risk:Fibonacci,956,96.9,137.955,-83.5,-2.783,1413.546
Moderate_Risk:Fibonacci,957,95.833,230.075,-166.25,-5.542,1381.931
Moderate_Risk:Fibonacci,958,95.433,191.771,-556.25,-18.542,1292.742
Moderate_Risk:Fibonacci,959,92.7,311.666,-769.5,-25.65,1626.572
Moderate_Risk:Fibonacci,960,94.767,397.495,-446.5,-14.883,901.046
Moderate_Risk:Fibonacci,961,94.767,258.392,-175.5,-5.85,1253.572
Moderate_Risk:Fibonacci,962,94.1,330.369,-372.375,-12.412,1157.921
Moderate_Risk:Fibonacci,963,94.4,290.11,-563.5,-18.783,1812.098
Moderate_Risk:Fibonacci,964,90.0,521.103,-913.375,-30.446,2338.135
Moderate_Risk:Fibonacci,965,98.767,45.633,-112.0,-3.733,764.737
Moderate_Risk:Fibonacci,966,94.933,219.857,-580.75,-19.358,1412.343
Moderate_Risk:Fibonacci,967,93.5,423.638,-477.75,-15.925,1415.608
Moderate_Risk:Fibonacci,968,97.2,229.476,-90.25,-3.008,1206.476
Moderate_Risk:Fibonacci,969,92.7,297.803,-614.0,-20.467,2375.853
Moderate_Risk:Fibonacci,970,98.367,59.757,-408.375,-13.613,929.796
Moderate_Risk:Fibonacci,971,94.9,263.128,-294.5,-9.817,1186.319
Moderate_Risk:Fibonacci,972,93.8,430.924,-323.0,-10.767,1527.702
Moderate_Risk:Fibonacci,973,92.267,430.34,-609.0,-20.3,1710.752
Moderate_Risk:Fibonacci,974,89.433,445.702,-876.75,-29.225,1774.183
Moderate_Risk:Fibonacci,975,98.567,61.633,-138.5,-4.617,634.615
Moderate_Risk:Fibonacci,976,92.4,412.938,-262.0,-8.733,1469.685
Moderate_Risk:Fibonacci,977,93.833,347.868,-352.0,-11.733,1618.961
Moderate_Risk:Fibonacci,978,92.1,366.576,-551.0,-18.367,1698.775
Moderate_Risk:Fibonacci,979,96.067,224.133,-96.5,-3.217,1116.132
Moderate_Risk:Fibonacci,980,91.767,438.116,-587.5,-19.583,1771.864
Moderate_Risk:Fibonacci,981,94.1,504.3,-214.0,-7.133,931.792
Moderate_Risk:Fibonacci,982,95.1,224.576,-535.5,-17.85,1386.709
Moderate_Risk:Fibonacci,983,96.333,217.057,-387.5,-12.917,1029.364
Moderate_Risk:Fibonacci,984,96.1,272.438,-206.0,-6.867,1010.913
Moderate_Risk:Fibonacci,985,100.0,0.0,-120.5,-4.017,337.026
Moderate_Risk:Fibonacci,986,94.233,421.357,-372.0,-12.4,1234.524
Moderate_Risk:Fibonacci,987,96.733,154.823,-287.5,-9.583,893.657
Moderate_Risk:Fibonacci,988,97.867,136.533,-289.0,-9.633,797.964
Moderate_Risk:Fibonacci,989,96.533,138.395,-468.25,-15.608,1217.818
Moderate_Risk:Fibonacci,990,98.9,11.541,-333.0,-11.1,1197.162
Moderate_Risk:Fibonacci,991,95.567,169.633,-750.5,-25.017,1511.095
Moderate_Risk:Fibonacci,992,94.3,426.838,-388.0,-12.933,1330.306
Moderate_Risk:Fibonacci,993,96.367,196.171,-278.0,-9.267,1079.116
Moderate_Risk:Fibonacci,994,100.0,0.0,-190.0,-6.333,650.355
Moderate_Risk:Fibonacci,995,99.033,28.033,-166.375,-5.546,700.791
Moderate_Risk:Fibonacci,996,93.4,389.283,-593.125,-19.771,1567.056
Moderate_Risk:Fibonacci,997,97.967,124.033,-178.75,-5.958,618.604
Moderate_Risk:Fibonacci,998,99.433,7.564,-406.75,-13.558,959.016
Moderate_Risk:Fibonacci,999,95.367,249.551,-215.0,-7.167,1197.626
