Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Flat-Bet,340,100,0,-136,-4.533,111.154,,,
Low_Risk:Flat-Bet,341,100,0,-148,-4.933,87.375,,,
Low_Risk:Flat-Bet,342,100,0,-194,-6.467,109.43,,,
Low_Risk:Flat-Bet,343,100,0,-132,-4.4,80.938,,,
Low_Risk:Flat-Bet,344,100,0,-226,-7.533,86.533,,,
Low_Risk:Flat-Bet,345,100,0,-100,-3.333,91.678,,,
Low_Risk:Flat-Bet,346,100,0,-260,-8.667,51.678,,,
Low_Risk:Flat-Bet,347,100,0,-44,-1.467,87.706,,,
Low_Risk:Flat-Bet,348,100,0,-148,-4.933,72.754,,,
Low_Risk:Flat-Bet,349,100,0,-82,-2.733,78.478,,,
Low_Risk:Flat-Bet,350,100,0,-134,-4.467,132.878,,,
Low_Risk:Flat-Bet,351,100,0,-154,-5.133,107.775,,,
Low_Risk:Flat-Bet,352,100,0,-190,-6.333,58.506,,,
Low_Risk:Flat-Bet,353,100,0,-92,-3.067,143.926,,,
Low_Risk:Flat-Bet,354,100,0,-126,-4.2,81.752,,,
Low_Risk:Flat-Bet,355,100,0,-84,-2.8,130.924,,,
Low_Risk:Flat-Bet,356,100,0,-132,-4.4,102.179,,,
Low_Risk:Flat-Bet,357,100,0,-218,-7.267,90.064,,,
Low_Risk:Flat-Bet,358,100,0,-112,-3.733,139.237,,,
Low_Risk:Flat-Bet,359,100,0,-82,-2.733,101.651,,,
Low_Risk:Flat-Bet,360,100,0,-52,-1.733,157.168,,,
Low_Risk:Flat-Bet,361,100,0,-130,-4.333,94.092,,,
Low_Risk:Flat-Bet,362,100,0,-198,-6.6,103.766,,,
Low_Risk:Flat-Bet,363,100,0,-118,-3.933,135.582,,,
Low_Risk:Flat-Bet,364,100,0,-196,-6.533,114.464,,,
Low_Risk:Flat-Bet,365,100,0,-186,-6.2,101.338,,,
Low_Risk:Flat-Bet,366,100,0,-126,-4.2,71.821,,,
Low_Risk:Flat-Bet,367,100,0,-214,-7.133,52.051,,,
Low_Risk:Flat-Bet,368,100,0,-184,-6.133,97.913,,,
