Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,428,43.433,1009.289,-1296,-43.2,22434.51
Moderate_Risk:Martingale,429,48.733,1272.685,-818,-27.267,24190.133
Moderate_Risk:Martingale,430,39.333,1053.057,-1227,-40.9,30209.059
Moderate_Risk:Martingale,431,47.267,814.202,-1800,-60.0,13493.448
Moderate_Risk:Martingale,432,60.767,1109.289,783,26.1,41331.128
Moderate_Risk:Martingale,433,46.967,1187.344,-342,-11.4,30857.972
Moderate_Risk:Martingale,434,48.7,1076.079,-799,-26.633,30259.964
Moderate_Risk:Martingale,435,38.367,1012.309,-1287,-42.9,32253.817
Moderate_Risk:Martingale,436,56.333,1329.195,1021,34.033,51671.964
Moderate_Risk:Martingale,437,51.867,1281.706,-530,-17.667,22501.54
Moderate_Risk:Martingale,438,47.267,1282.409,-1262,-42.067,20083.099
Moderate_Risk:Martingale,439,48.733,903.03,-1132,-37.733,36252.133
Moderate_Risk:Martingale,440,29.2,834.166,-2384,-79.467,8170.257
Moderate_Risk:Martingale,441,35.367,972.033,-1597,-53.233,20375.633
Moderate_Risk:Martingale,442,37.933,802.685,-2579,-85.967,5908.033
Moderate_Risk:Martingale,443,60.733,1448.823,1058,35.267,36531.789
Moderate_Risk:Martingale,444,49.0,1185.724,-613,-20.433,27189.84
Moderate_Risk:Martingale,445,41.033,1020.171,-1552,-51.733,17172.133
Moderate_Risk:Martingale,446,42.333,949.402,-2575,-85.833,3410.764
Moderate_Risk:Martingale,447,58.067,1167.926,-592,-19.733,25270.892
Moderate_Risk:Martingale,448,42.433,749.909,-2259,-75.3,9004.769
Moderate_Risk:Martingale,449,51.0,1113.31,-366,-12.2,29368.717
Moderate_Risk:Martingale,450,45.933,1463.651,-527,-17.567,31105.702
Moderate_Risk:Martingale,451,49.9,1500.162,505,16.833,35146.006
Moderate_Risk:Martingale,452,56.4,1539.766,637,21.233,52925.978
Moderate_Risk:Martingale,453,35.267,808.34,-1346,-44.867,32249.913
Moderate_Risk:Martingale,454,48.267,1484.547,-251,-8.367,25739.344
Moderate_Risk:Martingale,455,41.4,841.697,-2685,-89.5,3307.5
Moderate_Risk:Martingale,456,41.8,1184.717,-1227,-40.9,20928.714
Moderate_Risk:Martingale,457,51.2,1191.2,-400,-13.333,35142.575
Moderate_Risk:Martingale,458,47.667,1501.333,-378,-12.6,28244.524
Moderate_Risk:Martingale,459,48.233,1050.806,-959,-31.967,25210.516
Moderate_Risk:Martingale,460,57.667,1332.713,71,2.367,31814.309
Moderate_Risk:Martingale,461,47.467,934.395,-1048,-34.933,25864.823
Moderate_Risk:Martingale,462,47.333,1234.092,-69,-2.3,40869.39
Moderate_Risk:Martingale,463,54.333,1239.954,594,19.8,44635.683
Moderate_Risk:Martingale,464,52.2,1288.234,88,2.933,37357.513
Moderate_Risk:Martingale,465,47.7,1233.114,-342,-11.4,28387.352
Moderate_Risk:Martingale,466,46.433,951.082,-1660,-55.333,18934.989
Moderate_Risk:Martingale,467,50.133,1206.395,-520,-17.333,32747.609
Moderate_Risk:Martingale,468,39.167,1387.385,-523,-17.433,29279.289
Moderate_Risk:Martingale,469,37.167,1096.902,-446,-14.867,40196.189
Moderate_Risk:Martingale,470,49.067,1070.547,-825,-27.5,28383.224
Moderate_Risk:Martingale,471,49.667,1262.782,-414,-13.8,32210.166
Moderate_Risk:Martingale,472,45.167,1054.351,-1067,-35.567,22870.116
Moderate_Risk:Martingale,473,50.633,1189.344,-1040,-34.667,23996.575
