Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,173,50.0,1407.31,88,2.933,36582.202
Moderate_Risk:Fibonacci,173,54.867,1029.844,-887,-29.567,27379.22
Moderate_Risk:Martingale,174,47.167,1244.006,-97,-3.233,34343.633
Moderate_Risk:Fibonacci,174,48.767,858.53,-1273,-42.433,27818.53
Moderate_Risk:Martingale,175,52.9,1086.921,-493,-16.433,30249.426
Moderate_Risk:Fibonacci,175,54.767,1038.599,-305,-10.167,43713.592
Moderate_Risk:Martingale,176,48.467,1252.257,-557,-18.567,28675.702
Moderate_Risk:Fibonacci,176,51.1,1168.3,136,4.533,39349.499
Moderate_Risk:Martingale,177,47.767,1182.116,-1052,-35.067,24512.754
Moderate_Risk:Fibonacci,177,51.067,1068.202,2493,83.1,431553.679
